rmean,gmean,bmean,rstd,gstd,bstd,rskew,gskew,bskew,rkur,gkur,bkur,Class
94.66999633,84.00632331,122.358596,70.40279786,63.09040243,90.20627013,-0.580716707,-0.532162064,-0.577444677,-1.64023874,-1.640740251,-1.638749102,1
103.9387999,79.72897095,138.4701602,64.94804792,55.32850788,85.63792382,-0.916204159,-0.439959968,-0.937898219,-1.050448202,-1.339076372,-1.042642094,1
108.3642904,91.77115167,138.6732267,63.18144082,54.29076913,80.0483511,-1.099327275,-1.009696282,-1.113731756,-0.733889275,-0.779013496,-0.72198254,1
113.7997975,105.2101436,152.7576399,59.26816628,54.94485893,78.43296392,-1.374886569,-1.350577181,-1.38548724,-0.070821199,-0.097465583,-0.050138424,1
81.53776738,79.00997899,111.0704259,74.11698232,72.28785871,100.1455647,-0.176744384,-0.149272074,-0.185439805,-1.944595915,-1.932973059,-1.953123957,1
117.8924852,115.8228402,152.3621302,70.51309486,69.44811676,90.33921995,-1.059219183,-1.044323877,-1.063888,-0.85586212,-0.874436996,-0.849566641,1
107.1188731,100.5385937,144.1415483,66.66836189,62.93319411,88.80260504,-0.966828065,-0.92877164,-0.97627285,-1.034347776,-1.055006641,-1.028594841,1
91.50643861,87.13286941,123.2716571,69.31854797,66.03135368,92.50848327,-0.551345611,-0.545454401,-0.554655222,-1.680196306,-1.676973649,-1.680169139,1
102.755715,80.9509144,126.5385446,62.33833409,51.71099733,76.53480037,-1.006487355,-0.762143134,-0.985990004,-0.933221757,-1.109200028,-0.942575885,1
101.3630722,83.86667556,137.6376618,64.94829095,57.11311252,87.33787692,-0.878866557,-0.627349876,-0.889643125,-1.148884919,-1.343827091,-1.155937921,1
113.5013324,104.0525245,151.3948107,62.17428394,59.26661871,81.88792979,-1.24630935,-1.064805848,-1.26013992,-0.383844765,-0.691855378,-0.36952306,1
116.6963971,106.4855882,147.8172794,70.33841068,65.23419979,88.20179859,-1.029806659,-0.949243208,-1.034081767,-0.895372447,-0.974855236,-0.88804282,1
110.9859763,105.2805917,147.7625444,66.08859111,63.35253456,87.11225774,-1.064655817,-1.016297936,-1.069566112,-0.83204731,-0.889888259,-0.825488917,1
116.2126763,98.92040667,157.623649,54.55694599,47.03788606,73.15855687,-1.632071013,-1.551727247,-1.640229971,0.70283698,0.575823958,0.723224255,1
106.7418744,102.7057013,144.5338346,67.50943931,65.00613181,90.4823311,-0.931295303,-0.919713226,-0.946427128,-1.099642789,-1.100578379,-1.093201059,1
104.2252653,95.21143444,136.6969531,69.93476144,65.21468042,90.87397653,-0.796031558,-0.690742558,-0.807758808,-1.328814945,-1.391770134,-1.324307717,1
96.52078164,91.01073201,128.9015509,69.57579682,66.25419746,92.02757057,-0.651480355,-0.617923972,-0.652621,-1.553922282,-1.579332534,-1.553688687,1
104.1748618,97.79148582,142.4163743,66.38173989,63.78829744,89.64191109,-0.891571324,-0.781598589,-0.916397158,-1.123576649,-1.204323212,-1.117111124,1
109.4380635,98.85899748,149.8852326,57.52863353,53.11448001,77.81025685,-1.35101602,-1.246669693,-1.359372345,-0.127077814,-0.318915246,-0.115503836,1
97.05517927,77.17815199,115.6134966,65.2684608,53.40961503,77.38127792,-0.780461389,-0.60875874,-0.77304525,-1.339102319,-1.298277338,-1.337226187,1
94.1262864,67.00933387,120.4974073,66.63370637,51.2853969,84.72308475,-0.659110549,-0.290765421,-0.661560387,-1.494094961,-1.454328435,-1.502226527,1
95.52168879,61.45729046,122.2518928,63.07013509,46.26509972,79.76395303,-0.768988359,-0.16690705,-0.795121891,-1.280197962,-1.333002356,-1.259156142,1
121.8281674,116.9123303,157.1661765,67.38316265,65.16107701,86.13264453,-1.238007585,-1.200690374,-1.245134713,-0.437695368,-0.502960061,-0.428512488,1
87.86549131,80.76002074,117.1364791,71.74151346,67.40827254,94.73394832,-0.391133632,-0.28957753,-0.398798867,-1.818616452,-1.814129104,-1.820646115,1
96.30843295,91.83680424,128.898956,70.15693885,67.53320792,93.10589393,-0.627981761,-0.589642659,-0.634517055,-1.578341115,-1.597887232,-1.577256172,1
100.9745763,95.50348551,136.6599918,67.59094199,64.78416758,90.62757376,-0.80822808,-0.759418212,-0.809325589,-1.320233938,-1.372762426,-1.318777743,1
107.8180687,97.49968901,140.4475976,66.66074421,60.9379708,85.70649896,-0.963628395,-0.903947384,-0.989287145,-1.001356799,-1.032676937,-0.992909193,1
100.4689339,95.38771627,135.2946073,68.62328347,65.82439505,91.67731757,-0.766091773,-0.72786197,-0.765950997,-1.390225246,-1.425382924,-1.389461403,1
101.541382,73.87826087,136.1678571,61.48005404,49.63127795,81.16898689,-0.962693921,-0.43603668,-1.005201471,-0.918672025,-1.128982659,-0.89540178,1
103.342232,92.29897631,140.8076074,57.71930669,52.3165472,77.14355891,-1.186279049,-1.098802807,-1.218217737,-0.504492589,-0.602595,-0.468449897,1
113.4516513,94.97875715,138.9173512,63.59705493,55.29649771,77.61834593,-1.187368925,-0.963942454,-1.164546741,-0.528310315,-0.723518466,-0.539796957,1
117.4388516,104.8163387,147.5508759,67.25418799,60.78321403,83.71882267,-1.143351049,-1.072815574,-1.153300662,-0.642260439,-0.703755693,-0.631639775,1
114.9657294,88.77755968,153.3120424,64.27897167,50.7150872,84.94320167,-1.196123928,-1.055056679,-1.204361726,-0.52078009,-0.612247096,-0.507685234,1
98.18103886,65.79305309,130.5466726,63.40029545,44.37700477,83.60537251,-0.866666789,-0.617271406,-0.872266813,-1.202373055,-1.221568169,-1.194418603,1
96.00587753,56.4732094,132.6283488,54.55277157,36.60286581,74.47754099,-1.112091416,-0.175289013,-1.137986995,-0.620191152,-0.148055353,-0.598770594,1
100.29822,68.63655435,134.885569,59.09556197,43.30540224,78.6972423,-1.048145177,-0.642764916,-1.065513741,-0.800482436,-0.930394796,-0.784984379,1
90.95963695,62.57091204,126.4008264,55.31862796,40.69892248,76.29111948,-0.986374098,-0.573388916,-0.986134928,-0.954850545,-0.902548216,-0.954040174,1
92.54898379,77.09746517,127.5487554,58.84128823,49.5858371,80.42707587,-0.914271364,-0.836930043,-0.916427786,-1.130158286,-1.145725767,-1.124408066,1
116.5299945,90.16806862,146.9635861,65.42488575,52.209232,81.80561342,-1.191823064,-0.985865007,-1.202801654,-0.531860848,-0.638386365,-0.521129221,1
113.6385652,89.31882663,142.749316,73.38168225,58.61239839,91.66223667,-0.886672555,-0.794819578,-0.886885553,-1.197771809,-1.216317751,-1.195581216,1
112.5389268,91.96535038,143.1259397,65.42428357,55.20085404,82.46452774,-1.102328709,-0.894374281,-1.116424277,-0.712426285,-0.819280334,-0.70238953,1
102.3620731,100.3461812,136.0643382,71.11023326,70.2487579,93.80805704,-0.73371011,-0.699997284,-0.727609758,-1.447198599,-1.473470471,-1.446214566,1
118.0419233,88.28554423,151.6064386,66.14816814,51.49679066,84.19619463,-1.186577965,-0.918464035,-1.197164219,-0.52666061,-0.631075903,-0.515503571,1
117.0948529,85.95124434,147.0873303,70.00932304,53.48508904,87.22205213,-1.040846339,-0.776890033,-1.052661204,-0.859761931,-0.908897248,-0.85127713,1
120.0745779,102.1769322,156.4366231,68.6495746,58.98286569,88.68098306,-1.162903701,-1.094055572,-1.168169659,-0.626744413,-0.668409892,-0.619151777,1
114.7847882,82.68129109,145.90084,64.55425685,48.24986048,81.42129093,-1.17737461,-0.908756377,-1.189437734,-0.548798267,-0.592785074,-0.53615741,1
112.4277902,84.36053867,138.3469496,64.27550959,49.66528145,78.44767918,-1.138163832,-0.970896727,-1.149897709,-0.649683563,-0.746198163,-0.637811212,1
116.3923633,88.52816625,143.9801618,63.3571677,49.16520984,77.78131184,-1.258516181,-1.159484353,-1.258841856,-0.377255803,-0.479589305,-0.371566644,1
119.5298916,94.95349073,150.8768366,64.07929136,51.75082122,80.15167744,-1.300817552,-1.202277124,-1.309091404,-0.271159537,-0.349265332,-0.257945924,1
102.3244101,89.49222927,129.2784273,75.68644926,66.6970873,95.04036135,-0.594464711,-0.549750905,-0.603180544,-1.61848007,-1.604062809,-1.619813195,1
108.8421907,79.8673428,134.4917343,62.23196273,47.12531789,76.29509894,-1.127293432,-0.931962466,-1.137754177,-0.650436116,-0.73370909,-0.639848759,1
100.6927229,73.0491491,126.6694818,71.75141329,53.64182498,89.85224468,-0.66705856,-0.499033575,-0.665210681,-1.527372148,-1.488142546,-1.525495344,1
110.9858184,116.2874696,151.1337542,68.09003049,71.44530319,91.94764164,-0.998556275,-0.989289942,-1.001819932,-0.975321061,-0.985799244,-0.968896946,1
105.4506467,78.57819441,137.2515025,67.28427466,51.65925309,86.93905706,-0.895768011,-0.708116152,-0.906586012,-1.139277393,-1.138710111,-1.137557208,1
99.95593727,85.91530993,109.8017924,74.18250409,64.89221601,81.14058829,-0.587530214,-0.503453773,-0.581885935,-1.635834678,-1.636175669,-1.634329698,1
59.82646208,53.5416006,69.42230202,72.61003514,65.84275878,83.84448592,0.40532162,0.466227906,0.407113755,-1.814339706,-1.68844349,-1.8086876,1
109.2726829,103.9020732,123.204878,70.32167577,67.03230234,78.68190808,-0.898688982,-0.89041489,-0.892399295,-1.181839034,-1.183717062,-1.181975038,1
88.42429,74.94205794,101.3816184,75.37066541,65.27603886,85.93828087,-0.301602,-0.204432966,-0.296068486,-1.889568157,-1.833911494,-1.884886315,1
88.3786587,85.06456693,101.164051,76.35004295,73.67011478,87.02221119,-0.282273491,-0.268318053,-0.278329467,-1.905661488,-1.895106004,-1.901548806,1
112.1203327,101.7880366,132.4038608,66.02022024,60.50905594,76.44855027,-0.986847618,-0.933741035,-1.06546654,-0.802544146,-0.833064672,-0.726926278,1
112.3772409,102.1164654,127.5476796,70.25112952,64.48240032,79.33488322,-0.953589717,-0.911853689,-0.946963438,-1.065063546,-1.100261202,-1.06316407,1
123.9231605,114.2049959,141.6399674,67.77559732,63.12575451,77.01907511,-1.263831675,-1.214445976,-1.258363974,-0.376061252,-0.447677574,-0.380631948,1
110.6599725,102.6375063,124.8993715,71.71763043,67.00118384,80.4446354,-0.881933367,-0.847816935,-0.87974482,-1.210103167,-1.230425178,-1.208643472,1
110.4172176,110.7021194,158.6196286,62.48011623,63.61494783,88.74040702,-1.172643426,-1.103056015,-1.194300183,-0.56350812,-0.672562215,-0.549889297,1
110.5859002,112.3875199,151.227345,65.40699727,66.58841833,88.58740443,-1.083262819,-1.066932085,-1.087309711,-0.797793301,-0.81156136,-0.792984632,1
107.7397101,94.95357582,127.7650759,71.13476216,63.81170031,83.73531159,-0.832147651,-0.730040688,-0.834345104,-1.272110135,-1.285114864,-1.270116402,1
112.5378052,101.2693535,124.0144284,76.97407809,70.04671676,84.41390653,-0.761245224,-0.713825735,-0.757799019,-1.400215198,-1.418299939,-1.397763879,1
69.66297847,53.57416268,77.79276316,67.23060538,53.01263901,74.73870629,-0.03408177,0.080241849,-0.026518388,-1.964593358,-1.806096192,-1.952402806,1
118.5258928,104.820229,140.5127,64.52863811,58.38904451,75.88565765,-1.272658758,-1.164514718,-1.2733679,-0.355559119,-0.521473198,-0.352147217,1
123.0112578,117.1738354,144.1795031,61.89111567,59.94486065,71.87584565,-1.448436819,-1.365634061,-1.44755078,0.17353792,0.03251105,0.182506563,1
108.5578854,96.34096032,128.0236323,68.58058356,61.79361,80.36924631,-0.931528719,-0.847747441,-0.9302696,-1.104177076,-1.137128463,-1.102220006,1
111.9656352,99.60340538,130.3106049,65.66843652,59.18151893,75.84193277,-1.090138152,-1.021514787,-1.096612108,-0.767467738,-0.819087462,-0.761567636,1
104.1265528,95.0632764,123.7156832,69.5953944,64.38720784,82.16382137,-0.812332206,-0.751060641,-0.809540593,-1.322008111,-1.353232526,-1.320477983,1
86.88578822,83.07535828,99.85895701,78.86486551,76.57130704,90.6127327,-0.179001795,-0.102076351,-0.151731426,-1.945848501,-1.876270293,-1.914130275,1
117.5534599,112.4771586,130.6121862,74.4632789,71.39820454,82.23652466,-0.937816732,-0.925692493,-0.938793564,-1.11287868,-1.120347016,-1.11091379,1
116.0747659,108.5097054,150.4604248,67.84727641,63.8443642,87.26511997,-1.114705049,-1.07756128,-1.113820872,-0.740442472,-0.785381242,-0.738465046,1
101.7215288,93.65575035,116.3558906,77.05922441,71.18773999,87.54134942,-0.551393446,-0.534439306,-0.553507892,-1.68402297,-1.675407288,-1.683069324,1
101.3412505,89.91969953,117.8850508,72.70212008,65.66312839,84.07624279,-0.660836876,-0.576031035,-0.66022193,-1.541210518,-1.559901921,-1.538827633,1
104.9338143,91.38835971,123.7895363,69.25965953,61.36631823,81.38913295,-0.835447237,-0.749262099,-0.824547772,-1.27539878,-1.312073381,-1.276610333,1
108.0717842,96.52687462,129.246393,69.29943127,62.98662328,82.29003844,-0.89896744,-0.81136901,-0.899800297,-1.160212131,-1.208180146,-1.156701753,1
97.4359633,83.83788991,114.7927523,70.11344824,61.12203956,82.20353618,-0.652030918,-0.600934419,-0.646072396,-1.561219924,-1.579190079,-1.558589273,1
101.0293289,88.74853717,114.4860941,72.27715309,64.24181794,81.5034857,-0.662960857,-0.612608355,-0.656996945,-1.537500993,-1.547207767,-1.534576087,1
109.9869811,87.69584906,123.539434,64.21785166,52.96945134,71.83353235,-1.099509523,-0.93391395,-1.081861515,-0.758422493,-0.91822131,-0.766001687,1
103.8653173,90.40404819,123.5920997,69.47037953,61.87082077,82.2426638,-0.803032291,-0.699950159,-0.797561558,-1.324435139,-1.384433954,-1.324085807,1
113.056946,100.4994376,127.9431946,71.46159495,64.87770034,80.66363178,-0.925049767,-0.833785739,-0.905831435,-1.113530516,-1.185067234,-1.115338526,1
95.03374551,77.80183486,106.4511368,75.22733885,63.22414256,83.88588552,-0.449750794,-0.321603323,-0.445624694,-1.770528349,-1.727748679,-1.76663257,1
85.52547122,87.62465614,114.4677534,75.74358263,77.68593867,100.7378341,-0.233888111,-0.224402437,-0.232158544,-1.932529457,-1.925421311,-1.929667898,1
120.8927788,104.9628733,133.632741,69.72492318,61.93298822,76.75952838,-1.128174345,-1.010407351,-1.117394953,-0.676915059,-0.779917733,-0.677366401,1
111.7904209,99.99354686,127.2499556,73.84248088,66.47387585,83.60760305,-0.842154331,-0.811485464,-0.841299019,-1.281653336,-1.292980321,-1.280223189,1
116.259774,106.5732283,128.0516946,78.25191827,72.61721589,85.80785681,-0.800949318,-0.745978313,-0.799278428,-1.348117897,-1.387595758,-1.346801335,1
104.4930434,97.08380806,117.3911591,79.70741135,74.67986224,89.02005017,-0.538994729,-0.506317312,-0.5400437,-1.69994573,-1.711791534,-1.69920158,1
108.5536533,90.41415465,121.2952982,73.19331397,63.83381856,82.13362114,-0.778548578,-0.542870762,-0.718152449,-1.349754844,-1.401625057,-1.347941266,1
107.3080758,100.0710369,121.9819915,75.65641085,71.24612294,85.43854883,-0.70054574,-0.66244976,-0.70198571,-1.492746331,-1.516524089,-1.492339377,1
121.0552836,103.9151087,137.157105,66.27326356,57.34478591,74.64987648,-1.259534697,-1.219218742,-1.257777933,-0.394796354,-0.421002686,-0.393968175,1
115.2142512,103.4894116,127.1863144,74.81035531,68.159294,82.26005354,-0.871230454,-0.807711589,-0.862665346,-1.217794069,-1.262713789,-1.216903748,1
116.4353914,106.8219615,129.4499892,74.12044914,68.90760667,82.0516158,-0.917907712,-0.863045463,-0.912373399,-1.137375251,-1.191113031,-1.137417618,1
128.8314575,111.4513383,133.0506952,70.49302109,62.36728212,72.49684523,-1.24311272,-1.127548025,-1.240084614,-0.407094744,-0.523358416,-0.404482212,1
79.81575189,77.54274638,105.8951643,72.07547596,70.86559218,94.98090051,-0.189586172,-0.146238135,-0.193516467,-1.939474926,-1.929922998,-1.944673193,1
113.7463009,99.24236394,120.9580341,74.5132375,66.08397681,79.04447236,-0.843996277,-0.765858874,-0.8294734,-1.25129593,-1.273197234,-1.24831708,1
108.6084457,93.44782732,119.1098124,72.42016903,63.28262985,78.97637315,-0.814271236,-0.740400825,-0.810839607,-1.31818744,-1.345144789,-1.317084399,1
86.52533874,75.7608023,118.1867065,64.54569154,57.67138326,87.14836204,-0.571659176,-0.466184346,-0.570119199,-1.638258715,-1.642134662,-1.637819835,1
105.4264625,102.9923455,147.0635593,61.46126705,60.44408463,84.81296475,-1.118173764,-1.085649033,-1.119593764,-0.727980791,-0.782988862,-0.723662953,1
105.2694427,103.6398653,146.8577465,63.28747602,62.58831313,87.4369718,-1.047984953,-1.024117718,-1.052409117,-0.879813981,-0.912537994,-0.8744181,1
107.5670469,97.26434641,141.5642533,59.02934953,54.91417274,76.74140697,-1.248909121,-1.102654208,-1.260087947,-0.392726726,-0.611923083,-0.381168123,1
120.8815534,114.034723,162.204683,53.39985067,50.59850072,70.67135771,-1.793909977,-1.757065202,-1.795848432,1.269326785,1.200446403,1.284451079,1
109.0661211,104.1507365,153.543126,58.57100729,57.32641224,81.28155199,-1.289877931,-1.18544383,-1.313577809,-0.259212215,-0.452570889,-0.241083995,1
105.874158,99.57385181,154.3565217,53.89397543,52.40966768,77.50214991,-1.421206695,-1.282875236,-1.438175117,0.098615361,-0.203443594,0.114508043,1
104.2888575,97.89349548,141.3510181,61.68861459,58.61635297,82.76503964,-1.068626712,-0.994445219,-1.069969835,-0.800110117,-0.863565911,-0.793898389,1
106.689853,107.3492078,143.3292581,69.02361428,69.77947061,91.88822983,-0.870862261,-0.850370956,-0.883514888,-1.19013288,-1.215501676,-1.183750268,1
104.0926179,94.41234491,134.3377792,67.83939339,61.89047906,86.66250452,-0.861488186,-0.825971393,-0.87348411,-1.22146567,-1.234535092,-1.21577148,1
96.3383404,86.11090248,128.4801333,61.79662235,55.96375262,81.61134831,-0.890593599,-0.834551919,-0.900313997,-1.162136325,-1.208830621,-1.156796461,1
87.96989269,82.29386924,116.1175974,70.97785297,66.56219851,92.88594629,-0.418064219,-0.406036538,-0.422210378,-1.804894141,-1.802239672,-1.806178929,1
108.5828925,101.9966674,146.0400444,61.86723705,58.55248413,82.39233305,-1.149702227,-1.098046091,-1.154595536,-0.605953839,-0.649330641,-0.596659866,1
98.03650021,88.33051206,130.5361828,65.58953123,59.88068214,86.68485651,-0.79805438,-0.730644885,-0.800225419,-1.313631587,-1.344561353,-1.311015675,1
71.30144075,65.05133929,96.42542614,65.23556327,59.74687035,87.34971277,-0.156163568,-0.139171288,-0.150795473,-1.954234536,-1.940759841,-1.94877718,1
101.8321512,96.7937481,136.0237613,65.85166923,62.85267518,87.1264142,-0.875829424,-0.850066354,-0.885489155,-1.189021081,-1.205948612,-1.182975586,1
105.6832823,98.68138396,144.3767299,60.06563359,56.70257554,81.08536714,-1.149393137,-1.083274611,-1.164256027,-0.590650454,-0.652735837,-0.576399374,1
102.3575008,93.03277431,133.9731056,69.07360138,63.26288369,89.46596735,-0.784421415,-0.74258601,-0.796665771,-1.345669591,-1.361212277,-1.340867679,1
89.34877924,84.44995185,115.7168187,72.130591,68.20841577,92.66164922,-0.42163412,-0.416468732,-0.424841207,-1.809224483,-1.805529636,-1.809152802,1
105.4454225,106.4315452,140.4720381,70.85100549,71.54144976,93.62289586,-0.805994624,-0.800409946,-0.806033767,-1.336496387,-1.339299024,-1.334984797,1
94.17412587,85.98066933,127.3506993,65.26255702,60.2852218,87.39350269,-0.719061215,-0.654643088,-0.720178199,-1.428776948,-1.444897215,-1.427210538,1
72.62725332,60.27188093,98.21946157,63.7337791,54.19575679,85.41085435,-0.235020608,-0.125408012,-0.237391126,-1.908079487,-1.841441585,-1.912774937,1
95.41348068,89.01019786,125.7385122,69.80608723,65.43599124,91.27557645,-0.620541638,-0.595363507,-0.625361016,-1.594314272,-1.599301158,-1.593549175,1
108.322174,99.1727833,138.2051408,68.65708113,63.77609507,86.84329139,-0.921951802,-0.851650432,-0.926781737,-1.117852017,-1.184683936,-1.11169319,1
112.0095633,108.6410592,153.7851407,61.45030162,60.13865659,83.41582584,-1.25222051,-1.211152368,-1.263217892,-0.38947482,-0.465783697,-0.374791294,1
69.28283069,61.45519183,89.03120825,70.87776251,63.24970394,90.42819012,0.060690327,0.090602244,0.055135344,-1.974355046,-1.932790894,-1.981595171,1
120.8453693,109.7606301,138.8868136,70.88001647,65.23076831,81.20021584,-1.094616028,-1.022365279,-1.083707221,-0.763791876,-0.82005482,-0.767355142,1
114.2692335,104.7514267,135.4871054,67.86815322,62.89575284,79.69547457,-1.070703531,-1.012697727,-1.077648106,-0.825698478,-0.881951774,-0.81843852,1
111.590854,101.8572986,137.0090854,65.56116393,60.65883276,79.798331,-1.085612028,-1.009742389,-1.092808952,-0.767540398,-0.831156743,-0.760972934,1
104.1302393,95.27337519,129.8927541,63.46963815,58.64383489,78.34497785,-0.989859465,-0.933497941,-1.013755819,-0.935805402,-0.966113047,-0.922227372,1
110.5490833,111.413961,149.9206933,68.04374111,69.18200473,91.58494996,-0.99620953,-0.952435229,-0.994088503,-0.986804498,-1.039253027,-0.986407701,1
96.47981057,86.44379362,110.519317,71.74485343,64.53778026,81.8104998,-0.578891268,-0.562714404,-0.581820065,-1.632529004,-1.626536822,-1.632497028,1
112.5339328,104.6795509,131.946095,70.18307624,65.66548967,81.75885675,-0.952604412,-0.91812605,-0.955742392,-1.042175354,-1.05845028,-1.038595275,1
108.081295,97.35074709,129.7376314,66.68623372,60.74080533,79.43379708,-0.978040013,-0.920066349,-0.983882719,-1.001070806,-1.039295103,-0.996153466,1
104.3573679,96.86037998,122.7426784,74.20881541,69.07747136,86.73667555,-0.678426752,-0.663599161,-0.68308761,-1.513188402,-1.512384204,-1.51157128,1
114.3520648,108.1119923,134.0735286,65.73635259,62.76918448,76.53273579,-1.132260585,-1.073102791,-1.134885673,-0.654962051,-0.707963909,-0.649117298,1
106.2848931,92.58025055,126.3441415,65.67825969,58.24094688,77.43119743,-0.969367378,-0.869942743,-0.978499956,-1.007761845,-1.06635901,-1.001269008,1
112.1312333,105.0796536,135.7011801,67.60026744,63.9723866,81.19297607,-1.029307587,-0.97331152,-1.034321847,-0.891283291,-0.935429824,-0.88450535,1
122.0787637,108.6806456,141.5601321,68.02026817,61.58926798,78.4643377,-1.201339808,-1.107802596,-1.19539594,-0.492254221,-0.591768679,-0.494145562,1
116.4639922,108.8385597,139.3703503,62.03509357,58.62321958,73.57552492,-1.307707377,-1.250548051,-1.311757141,-0.217407173,-0.295615519,-0.209141404,1
106.794727,101.1398263,132.2079404,64.55071282,61.69942692,79.04878154,-1.027211945,-0.986698054,-1.03515198,-0.903591588,-0.956038374,-0.901652,1
103.4035672,104.02812,142.1806936,68.80752501,69.27532857,93.84102677,-0.827457809,-0.81831768,-0.826843136,-1.300698485,-1.302626019,-1.299409872,1
114.2889292,104.5348198,135.0070521,67.12178171,61.77395623,78.77721153,-1.087213643,-1.056450638,-1.08960941,-0.770654388,-0.79396222,-0.76440491,1
112.9437224,101.9978533,131.5894639,65.99892816,60.26125382,76.40609412,-1.085592912,-1.016985834,-1.094031662,-0.739655958,-0.774474012,-0.731829423,1
112.0151959,104.8007198,135.2572647,66.72682452,63.42257982,80.01699073,-1.050785171,-0.963027869,-1.039656701,-0.838733189,-0.910440127,-0.839046754,1
114.4339175,99.64845361,136.0939175,56.10345437,50.40548287,66.08719283,-1.501333538,-1.358407745,-1.502797043,0.338180737,0.059931751,0.332593235,1
122.3544761,100.4332597,138.3305901,53.5366812,45.52652032,60.07931249,-1.787726295,-1.601952345,-1.797523499,1.305804629,0.923989397,1.314457331,1
104.7266725,100.1176056,139.2831426,67.44293122,64.76535374,88.70119853,-0.888180757,-0.864684919,-0.900416695,-1.175510947,-1.195361208,-1.168905523,1
107.7593663,105.3503728,145.1667754,62.63373813,61.82637601,83.50210251,-1.109397919,-1.060819951,-1.11873751,-0.710663911,-0.769297087,-0.701432631,1
102.0159486,96.66838859,143.2068308,63.11482046,60.3242627,87.52046468,-0.966261789,-0.91845341,-0.987539955,-1.002576423,-1.043409231,-0.992341433,1
108.4704428,96.10370961,151.3522936,56.02541648,51.38719734,77.56359063,-1.377501275,-1.156796394,-1.359698672,-0.026991919,-0.245298069,-0.038456426,1
100.9061401,90.66229613,140.7208986,58.540651,53.65170305,80.30282401,-1.097931404,-0.993746196,-1.138657187,-0.69467945,-0.805872231,-0.673337762,1
102.8135529,105.1814344,135.9810425,70.00219794,71.70339303,92.03627774,-0.774130459,-0.763160138,-0.771849008,-1.378181888,-1.379470196,-1.379158093,1
108.7853347,101.1230968,146.2102844,62.22436801,58.70376298,82.53771795,-1.145037548,-1.073088445,-1.169180161,-0.625105195,-0.726487315,-0.607242922,1
112.465034,98.17169358,145.217136,65.79986976,57.75035162,84.08490044,-1.10476101,-1.077228144,-1.110930328,-0.755756832,-0.768271721,-0.746649635,1
116.4579279,107.5848076,153.6970367,63.97566207,59.75566307,83.51312103,-1.245504047,-1.190426814,-1.253822603,-0.401426904,-0.485887041,-0.390012837,1
96.62939508,91.46494072,132.3892492,68.02439765,64.44812298,92.2238436,-0.700063025,-0.690447109,-0.711773254,-1.481402227,-1.479069917,-1.479263149,1
102.13002,98.2467033,140.8754246,66.93306129,64.70574313,91.53449187,-0.854669391,-0.82610103,-0.859491584,-1.241334585,-1.260359717,-1.237879805,1
110.1215319,100.7796635,147.8043831,63.00541854,58.44098381,83.49005343,-1.144549516,-1.06178163,-1.149630641,-0.630484813,-0.706016011,-0.621043898,1
113.3106001,105.4793388,157.1200144,55.75238335,52.92735298,76.40501118,-1.501874948,-1.376961731,-1.500658369,0.337696041,0.150884248,0.34147914,1
96.65221249,89.23888211,132.4256405,64.67177376,59.89216813,87.76170097,-0.802893428,-0.781206111,-0.811933941,-1.317590351,-1.319910458,-1.315051984,1
112.3951436,101.636951,145.9473818,68.14130652,62.0862684,87.68057054,-1.027200084,-0.986468587,-1.031386285,-0.920745599,-0.95697654,-0.915277962,1
103.3338885,93.90773696,133.726161,70.24871529,64.25048086,89.95706613,-0.775726886,-0.744824671,-0.778361761,-1.377933081,-1.393558064,-1.374797155,1
105.737589,104.509884,145.6523428,67.3342015,67.15789959,91.91662293,-0.90868617,-0.859752481,-0.922125501,-1.125343185,-1.164571104,-1.12240341,1
111.2512425,105.7123104,147.6218937,64.8080659,61.74773044,85.06349862,-1.117359887,-1.098446612,-1.124840512,-0.722742383,-0.740994299,-0.71374335,1
111.7990464,94.76865861,147.4118881,62.36625501,54.29170531,81.11332139,-1.189303801,-1.046707465,-1.22102857,-0.495089108,-0.663933626,-0.468612712,1
111.2926818,105.3574419,149.3015797,65.50449613,62.44911933,86.97989602,-1.088055903,-1.049359693,-1.096350676,-0.772930227,-0.819176575,-0.764320766,1
97.72411996,92.8441987,134.6353057,67.23215107,63.94291042,91.67784414,-0.746889974,-0.735753485,-0.755893714,-1.410958147,-1.409279311,-1.408918752,1
106.9406296,102.4578877,151.5977759,60.78716496,59.05034952,85.19212276,-1.166059461,-1.086757084,-1.165436694,-0.594391536,-0.690405836,-0.590646862,1
102.0412751,94.03886208,138.3083566,65.63623341,61.2064374,88.29408951,-0.889040805,-0.832234577,-0.886895009,-1.17378809,-1.218538221,-1.173851021,1
99.83285149,87.66608338,137.3034084,60.81563301,54.179885,82.36426153,-0.997991715,-0.917068339,-1.017983468,-0.945970865,-0.986808403,-0.932800486,1
103.4202213,92.8976273,134.2821248,68.15682216,62.54254577,87.34992415,-0.818649463,-0.742895895,-0.843939542,-1.271446272,-1.358874875,-1.247560943,1
107.5341483,101.3344406,143.4257242,67.53062683,64.29678605,89.21393367,-0.948215341,-0.903048443,-0.950174481,-1.07472244,-1.128440006,-1.070565056,1
105.5288188,96.05301233,139.4191176,67.25824124,61.59581664,87.7831491,-0.901022548,-0.863796185,-0.919190215,-1.129574442,-1.145273191,-1.120717817,1
75.41212598,47.45952756,105.8037795,66.00867572,53.06413012,91.27537853,-0.147707544,0.705556203,-0.169452031,-1.816269779,-0.980667699,-1.817585693,1
