var,asm,contrast,correlation,idm,entropy,homogenity,energy,dissimilarity,Class
2342.286894,0.006997979,917.0322573,0.836291622,0.499753462,8.279585838,0.499753462,0.083653924,7.115213385,1
2015.129471,0.006994076,1063.589646,0.791219245,0.492976916,8.253676893,0.492976916,0.083630591,8.007700861,1
2856.032541,0.009393734,1426.818205,0.800134518,0.462962273,7.865977405,0.462962273,0.096921278,10.15021641,1
2896.615194,0.008987472,1073.769668,0.843637993,0.487595233,8.039123261,0.487595233,0.094802277,8.051061101,1
2844.08083,0.006048827,903.2568332,0.862968477,0.513108088,8.464220083,0.513108088,0.077774208,7.021247194,1
2245.334555,0.007249661,742.6379409,0.858094382,0.508791803,8.651738579,0.508791803,0.085144943,6.696288788,1
1703.426614,0.006337073,880.8405627,0.794574663,0.547433493,8.176910589,0.547433493,0.079605736,6.6111402,1
2107.486414,0.006575747,1014.814918,0.805992022,0.489782633,8.377523928,0.489782633,0.081090982,8.171742284,1
2523.150578,0.007397667,930.4605893,0.84432472,0.503952169,8.035145005,0.503952169,0.08600969,7.119504508,1
2241.616031,0.007150011,1157.324675,0.794874242,0.473601407,8.332240373,0.473601407,0.084557739,8.550354424,1
1871.826675,0.006847018,954.1632631,0.796936311,0.517256159,8.327548568,0.517256159,0.082746712,7.46635024,1
1673.73623,0.005363254,802.6079214,0.806652497,0.518148254,8.774764553,0.518148254,0.073234244,6.583859443,1
2577.719031,0.007299547,1240.19383,0.806106375,0.464890182,8.222237653,0.464890182,0.085437389,9.101887959,1
2094.524374,0.007863483,921.7754453,0.819659682,0.513297274,8.005438256,0.513297274,0.088676284,7.222375267,1
2486.949246,0.007578879,1263.382206,0.797446638,0.511608181,8.106433637,0.511608181,0.08705676,9.36506426,1
2653.36421,0.006547522,1325.895704,0.800095089,0.457379779,8.790390841,0.457379779,0.080916758,10.45994756,1
2107.259485,0.007341416,737.3474129,0.851097657,0.544571389,8.292272469,0.544571389,0.085682065,6.300614197,1
2399.057473,0.008186079,903.8786863,0.841480297,0.527928802,8.043404055,0.527928802,0.090476955,6.928182519,1
2354.897929,0.008010143,903.9358385,0.838985518,0.511055779,8.113235553,0.511055779,0.089499401,7.278291192,1
2694.844843,0.007371827,917.8575646,0.854483025,0.47901736,8.284868267,0.47901736,0.085859345,7.375551348,1
2971.344428,0.008898159,895.8919365,0.868995952,0.503423468,8.001631175,0.503423468,0.094330054,7.071532209,1
2531.196322,0.008408489,1148.009559,0.815148622,0.494171056,8.133699324,0.494171056,0.091697813,8.853484763,1
2709.052151,0.007548458,1412.264624,0.793258443,0.470872714,8.382130761,0.470872714,0.086881862,10.62666085,1
2257.734231,0.008078315,1247.425799,0.783541834,0.468857835,7.939579054,0.468857835,0.089879448,9.05016364,1
2151.310103,0.007097382,942.1137493,0.820374792,0.474380403,8.487258164,0.474380403,0.084245959,7.650119865,1
2293.104998,0.006249729,1030.979045,0.816465967,0.53333564,8.315756736,0.53333564,0.079055225,8.268432432,1
1877.337166,0.004616762,742.3390096,0.834929893,0.508416668,8.895313216,0.508416668,0.067946755,6.505746276,1
2198.963812,0.008147863,1031.583486,0.810012371,0.473908618,8.259958724,0.473908618,0.090265514,8.204949575,1
2182.806894,0.006102087,730.1733413,0.856717949,0.544840883,8.56226632,0.544840883,0.078115855,6.052222201,1
3116.38776,0.010422041,1011.156054,0.860420387,0.496788588,7.891275404,0.496788588,0.102088398,7.888061132,1
2987.944145,0.010151723,1051.437433,0.850379205,0.491136382,7.8211277,0.491136382,0.100755761,7.819588771,1
2589.147567,0.007417411,884.8806976,0.854081551,0.490467888,8.401914876,0.490467888,0.086124393,6.960474848,1
2169.424721,0.006442048,1158.798906,0.789244072,0.480613372,8.433287764,0.480613372,0.080262369,8.641737415,1
2926.140263,0.008664287,1416.024775,0.805187438,0.483986592,7.784188461,0.483986592,0.093082151,9.887837358,1
2046.65576,0.005297332,942.8288571,0.812787512,0.503078063,8.693993689,0.503078063,0.072782771,7.229594132,1
2537.691099,0.009661413,1311.028346,0.79471805,0.504194098,7.931086203,0.504194098,0.098292488,9.692272545,1
2177.838712,0.007992083,1074.792834,0.8020823,0.50178741,8.193653805,0.50178741,0.089398449,8.34412396,1
2304.558641,0.006298247,1069.560343,0.8116578,0.517092501,8.483529429,0.517092501,0.079361495,8.370930019,1
1542.54352,0.005141186,691.3244813,0.816968888,0.510278625,8.996413776,0.510278625,0.071702061,6.119343126,1
2403.444657,0.007385999,831.5680125,0.852518583,0.510660562,8.150217678,0.510660562,0.085941832,6.82727653,1
1982.621583,0.0078287,1133.59625,0.77767785,0.494737335,8.198327364,0.494737335,0.08847994,8.726832614,1
2578.217668,0.008313019,843.7932144,0.859376528,0.528419551,8.016539595,0.528419551,0.091175759,6.666043805,1
2536.435585,0.008317908,793.6815462,0.864714237,0.525430229,7.887291608,0.525430229,0.091202566,6.25004968,1
2086.940607,0.005218651,866.7153175,0.828076296,0.504276445,8.7151238,0.504276445,0.07224023,7.095429904,1
2322.518643,0.007867916,1082.686572,0.810984925,0.50805909,8.257853384,0.50805909,0.088701275,8.294823857,1
2346.558282,0.005639659,1083.915153,0.812382697,0.482093707,8.491017489,0.482093707,0.07509766,8.247964729,1
1907.010684,0.00460016,787.3254363,0.82890421,0.489580819,8.949093819,0.489580819,0.06782448,6.939078439,1
3812.126537,0.011631224,1187.19277,0.865267296,0.528027424,7.828191669,0.528027424,0.107848151,8.76280253,1
2666.068964,0.008003045,1037.628728,0.837104517,0.505343848,7.927719056,0.505343848,0.089459741,7.721127191,1
1612.294382,0.005752933,759.9320695,0.809282333,0.501123165,8.625762339,0.501123165,0.075848092,6.660321103,1
1867.130273,0.007600891,893.1605307,0.806986119,0.510616559,8.635375084,0.510616559,0.087183087,7.782413263,1
1983.564929,0.005380589,822.1522061,0.828336503,0.482580051,9.059715161,0.482580051,0.073352496,7.223073178,1
2334.869259,0.006800347,1011.422146,0.821978052,0.504415014,8.290180968,0.504415014,0.082464218,7.983245071,1
2784.27579,0.008787329,903.6328024,0.860388102,0.510352088,8.068366351,0.510352088,0.093740756,7.122697783,1
2204.936993,0.006282709,912.9305478,0.828488952,0.513398729,8.441872818,0.513398729,0.079263539,7.422985332,1
2157.75412,0.007557601,871.5096994,0.832000496,0.493961276,8.264362702,0.493961276,0.086934466,7.209768752,1
1717.152065,0.004553851,847.3821622,0.802113036,0.468634326,9.318794263,0.468634326,0.06748223,7.408277341,1
2133.999395,0.005091982,902.5626248,0.825474564,0.461759076,8.954791645,0.461759076,0.071358127,7.722044833,1
1768.861675,0.005243183,771.118018,0.821059594,0.511599116,8.838263665,0.511599116,0.072409826,6.672583047,1
3056.592128,0.008985791,1074.639057,0.85051597,0.493454206,7.850656908,0.493454206,0.094793415,7.981501293,1
1572.149118,0.006762793,857.6740513,0.785724618,0.491115143,8.601301674,0.491115143,0.082236205,7.930385148,1
2145.847226,0.006202031,948.5740202,0.818994128,0.497002618,8.544681049,0.497002618,0.078752972,7.627587298,1
2468.982463,0.006527568,918.0529323,0.843253166,0.49709344,8.317159489,0.49709344,0.080793367,7.146968311,1
2070.084836,0.007097317,903.0845311,0.820953105,0.521884161,8.238575433,0.521884161,0.084245573,7.253569879,1
2256.722074,0.007602066,771.643955,0.854012692,0.508734303,8.223735916,0.508734303,0.087189825,6.490440483,1
2575.1906,0.0087609,1048.709543,0.830828504,0.529376488,7.82457702,0.529376488,0.093599677,7.83007505,1
2083.150599,0.007122376,863.7741209,0.828279203,0.535955785,8.199912658,0.535955785,0.084394169,6.723831554,1
2297.252915,0.007642934,948.5900245,0.828869998,0.48915317,8.290043424,0.48915317,0.087423875,7.675833077,1
2767.190396,0.008835023,874.2364502,0.863584425,0.499985679,8.000457401,0.499985679,0.093994804,7.148870051,1
2387.405462,0.007252615,1316.676399,0.783854522,0.480638243,8.272715617,0.480638243,0.085162285,9.848522748,1
2544.842737,0.008379377,1138.172052,0.817247284,0.439147271,8.292603824,0.439147271,0.09153894,9.051078551,1
1459.406028,0.008200908,617.7701683,0.825326654,0.548452945,8.111976038,0.548452945,0.090558866,5.9620491,1
2652.701085,0.007082343,800.7424292,0.868862865,0.506083827,8.363917106,0.506083827,0.084156655,6.576542763,1
2129.35144,0.007509626,739.2893654,0.852090777,0.573817365,8.230655284,0.573817365,0.0866581,6.222032116,1
3043.405828,0.008479454,987.674681,0.860397365,0.498981306,8.121386442,0.498981306,0.092083952,7.712446758,1
1939.238455,0.006450338,952.9531059,0.802760015,0.521446544,8.256682963,0.521446544,0.080313995,7.503117644,1
2611.215596,0.008631421,1001.690127,0.839064279,0.471842519,8.062978792,0.471842519,0.092905444,7.775007325,1
2247.033644,0.006275082,1104.034002,0.802784229,0.484561782,8.329866202,0.484561782,0.079215417,8.51314714,1
2351.537083,0.007035517,1090.325164,0.81180274,0.500882352,8.151109656,0.500882352,0.083877989,8.069502962,1
2262.37314,0.007641532,1224.569429,0.787006588,0.470109658,8.321477556,0.470109658,0.087415858,9.519634291,1
2215.757247,0.007885289,1041.959124,0.809635514,0.462261827,8.34872079,0.462261827,0.088799153,8.224102496,1
2376.662566,0.005985509,1309.09805,0.784064415,0.475881999,8.579498894,0.475881999,0.077366072,9.718973598,1
1557.08719,0.00592366,791.3686449,0.79737427,0.531700293,8.610140432,0.531700293,0.076965315,6.59759465,1
2412.408078,0.007866506,1020.562386,0.825411909,0.48855099,8.236473494,0.48855099,0.088693323,7.689998943,1
3703.139688,0.011040086,1346.593939,0.846161821,0.456059824,8.091992485,0.456059824,0.105071812,9.65148593,1
3177.047691,0.010561922,1568.800348,0.801993386,0.454496612,7.952830219,0.454496612,0.102771211,11.08603336,1
2994.081912,0.009133565,1646.454719,0.784344371,0.436545076,8.025741072,0.436545076,0.095569685,11.67760499,1
2696.339328,0.010597972,1413.242619,0.792397561,0.474409697,7.780095525,0.474409697,0.102946454,10.08643315,1
3088.00696,0.010452413,1310.331578,0.824971059,0.473935889,7.912526982,0.473935889,0.102237042,10.01184053,1
3052.471736,0.011225815,1355.169734,0.818353022,0.466522811,7.971353751,0.466522811,0.105951947,10.24209009,1
3879.046897,0.012907919,1280.153938,0.858362811,0.498456616,7.533621572,0.498456616,0.113613023,9.917544031,1
3401.137215,0.009598554,1880.441245,0.783427819,0.459470429,7.814636458,0.459470429,0.097972208,13.31762077,1
2235.958519,0.008498983,1297.396512,0.77512154,0.507302829,7.976338793,0.507302829,0.092189931,9.384528759,1
1630.532079,0.005604297,742.901377,0.814463342,0.513382948,8.917921796,0.513382948,0.074861856,6.510786414,1
2531.163285,0.007722485,1462.482525,0.775858794,0.465863192,8.2881959,0.465863192,0.087877673,10.77907216,1
3808.531857,0.009576822,2202.680202,0.775730994,0.448461812,7.996029636,0.448461812,0.097861237,14.57890724,1
2371.400085,0.00904472,1331.822399,0.780758039,0.523054698,7.96429518,0.523054698,0.095103734,10.19248168,1
3145.600479,0.007848939,2016.139737,0.757312033,0.478811679,7.953320986,0.478811679,0.088594235,13.72810113,1
2536.66782,0.008676212,1306.171782,0.795259648,0.506355109,8.111565811,0.506355109,0.093146188,9.585248807,1
3364.013143,0.008805126,1967.508156,0.773760581,0.438513922,8.109538114,0.438513922,0.093835634,13.85055335,1
3304.196202,0.008015902,1674.984686,0.797789887,0.480335425,8.175668146,0.480335425,0.089531568,12.22735094,1
2391.55305,0.008959339,1126.075922,0.809442465,0.53065243,8.071657413,0.53065243,0.094653785,8.501864177,1
2763.345584,0.010069093,1487.409143,0.787940205,0.487347315,7.74541788,0.487347315,0.100344873,10.93018424,1
2959.357439,0.008539848,1531.715203,0.794413267,0.479037446,8.123391219,0.479037446,0.092411297,10.954708,1
2297.111691,0.008064297,1252.294293,0.785805211,0.511201128,8.093338439,0.511201128,0.089801429,9.070777072,1
2296.903047,0.004553397,724.348378,0.863825211,0.489088837,8.926447699,0.489088837,0.067478863,6.183567167,1
3069.634003,0.008852524,1107.477817,0.847178343,0.561877786,8.030359866,0.561877786,0.094087853,8.156210734,1
2652.847065,0.009586213,1301.989285,0.80301162,0.520407684,7.857992528,0.520407684,0.097909208,9.408099655,1
3196.199982,0.010082271,965.2576337,0.868809255,0.540828616,7.891005885,0.540828616,0.100410512,7.82471451,1
3076.778069,0.009633764,1167.117474,0.840576404,0.489599043,8.037653899,0.489599043,0.09815174,9.457247242,1
2749.984208,0.009559148,1187.294649,0.822454618,0.503389757,7.964182953,0.503389757,0.097770897,9.077898649,1
2281.599717,0.00941329,1020.179911,0.817293357,0.516523574,8.028990564,0.516523574,0.097022113,8.411984607,1
2983.864229,0.010888955,1850.455941,0.763322128,0.469863949,7.576390722,0.469863949,0.104350154,12.38684485,1
2262.943489,0.008079119,1156.839693,0.796431539,0.513268516,8.312844693,0.513268516,0.089883918,9.139864891,1
1940.184365,0.006061465,898.4971901,0.81199355,0.538276279,8.348087798,0.538276279,0.077855409,7.147830104,1
2295.734127,0.007729091,1214.755637,0.790784038,0.46957503,8.332579821,0.46957503,0.087915251,9.339142648,1
2003.974933,0.006435588,822.7529287,0.829685765,0.501595293,8.724574154,0.501595293,0.080222117,7.052967559,1
3634.389698,0.010641872,1570.001654,0.822406046,0.433559282,8.066935468,0.433559282,0.103159448,11.15545311,1
3513.671626,0.012716667,1261.158343,0.847851466,0.520701452,7.269283745,0.520701452,0.112768198,8.74921142,1
2829.229483,0.01104316,1527.654124,0.787417811,0.445742407,7.957024344,0.445742407,0.10508644,10.82470501,1
3185.674594,0.011442476,1706.276457,0.788773093,0.464522318,7.642682389,0.464522318,0.106969509,11.73257412,1
2481.075592,0.007931009,1301.158723,0.792264401,0.490493388,8.124406246,0.490493388,0.08905621,9.576948386,1
2344.939037,0.007410076,1118.659219,0.807411707,0.500713588,8.41036848,0.500713588,0.0860818,8.889409489,1
3056.032787,0.01182946,1137.714382,0.843069508,0.535353085,7.681287773,0.535353085,0.10876332,8.612143335,1
2978.930707,0.012494947,1095.615206,0.844777354,0.495473024,7.711075889,0.495473024,0.1117808,8.376850461,1
3565.896318,0.014898279,1177.970771,0.858290971,0.514375307,7.409243042,0.514375307,0.122058508,9.159136338,1
2953.712541,0.008891242,1576.066828,0.789396579,0.465337923,7.98712925,0.465337923,0.094293382,11.33455879,1
1713.38971,0.006607878,816.2891338,0.80761959,0.499457534,8.447610439,0.499457534,0.081288853,7.06189542,1
2417.274987,0.007140653,1194.16197,0.80192184,0.485528445,8.128853562,0.485528445,0.084502382,9.019721083,1
2822.082715,0.00959512,816.4846906,0.873624459,0.534832072,7.92912135,0.534832072,0.097954682,6.578038294,1
3467.208223,0.01030717,1218.681106,0.850531529,0.494644272,7.910662441,0.494644272,0.101524235,9.135419027,1
3005.062191,0.010662539,1395.021778,0.811652521,0.464108112,7.902523254,0.464108112,0.103259572,9.951097314,1
2756.475393,0.008527603,1361.817244,0.801911875,0.485331946,8.00882332,0.485331946,0.092345021,10.09717036,1
2914.768766,0.00992475,1573.153038,0.787498577,0.43400789,7.950895292,0.43400789,0.09962304,11.64253831,1
3202.02483,0.010189547,2087.908554,0.75413254,0.43508448,7.955383871,0.43508448,0.100943287,14.29564863,1
3143.395817,0.010224695,1727.790063,0.784426279,0.460892555,7.928574033,0.460892555,0.101117233,12.15754327,1
2342.648129,0.00708472,1130.236691,0.805696697,0.487137361,8.299869818,0.487137361,0.084170777,9.143880781,1
2353.687975,0.010580277,1448.083124,0.764765861,0.475426305,7.76626021,0.475426305,0.102860472,10.25611468,1
1270.712731,0.004562024,658.8242787,0.79413849,0.53056927,8.62307394,0.53056927,0.067542757,5.664507108,1
3662.45533,0.012238553,1495.380342,0.830517653,0.455937376,7.713755298,0.455937376,0.110627995,10.88890037,1
2748.251656,0.007233751,1555.320831,0.779444281,0.444504816,8.298490391,0.444504816,0.085051463,11.12485473,1
2783.620002,0.010110253,1268.897782,0.814396126,0.485671756,7.843178119,0.485671756,0.100549752,9.429202758,1
2415.660064,0.007380451,1186.017609,0.802903148,0.481714223,8.212989336,0.481714223,0.085909551,9.017601836,1
2738.242956,0.006426627,1599.876401,0.773920067,0.424638845,8.59434734,0.424638845,0.080166247,11.84719134,1
2805.970859,0.007762582,1489.584736,0.790247034,0.461425885,8.1818972,0.461425885,0.088105514,11.0616074,1
2287.770236,0.008253039,1183.933756,0.794449054,0.500087915,7.923846969,0.500087915,0.090846238,8.983932186,1
3650.814851,0.011080078,1400.895488,0.83902448,0.463668286,7.752202767,0.463668286,0.105261949,10.30026167,1
3441.481419,0.008809241,1971.76219,0.777324103,0.428364513,7.855156622,0.428364513,0.093857556,13.08341609,1
3178.212637,0.013633939,1411.628603,0.818287454,0.485366335,7.3742278,0.485366335,0.116764461,10.48570656,1
1607.080776,0.004247791,780.8726443,0.804553308,0.482876794,9.275804417,0.482876794,0.065175079,7.163289137,1
3825.787846,0.016309505,1352.431014,0.849799265,0.520474743,6.996948542,0.520474743,0.127708673,10.13054094,1
2918.4243,0.010692104,1661.900283,0.778377529,0.459575926,7.863769434,0.459575926,0.103402628,11.99580274,1
3192.313474,0.00992766,1637.340508,0.795936094,0.452375756,7.963634912,0.452375756,0.099637643,11.64190654,1
3460.130416,0.00863367,1741.271261,0.79896633,0.470256639,8.091740098,0.470256639,0.092917542,12.33470084,1
3045.509621,0.01075047,1504.084456,0.801980988,0.477734008,7.888104677,0.477734008,0.103684474,11.17862036,1
2463.189847,0.009243578,1562.375123,0.759219128,0.468864756,8.044272883,0.468864756,0.096143528,10.80433089,1
3614.719801,0.016847295,1171.750571,0.860534007,0.512189929,7.113174927,0.512189929,0.129797131,9.387418567,1
2826.579261,0.008614437,1905.857699,0.747870332,0.4165182,8.148208792,0.4165182,0.092813989,13.63001361,1
3108.955979,0.012851161,1658.186934,0.78949736,0.466793755,7.670254164,0.466793755,0.113362961,12.27863696,1
2940.627312,0.007984005,1511.548417,0.795657942,0.447136887,8.317925431,0.447136887,0.089353259,11.37686788,1
1292.334686,0.005732259,702.9605389,0.786203696,0.502097388,8.813028837,0.502097388,0.075711682,6.796555563,1
2943.589467,0.009344021,1683.71663,0.777608932,0.454145288,8.032991619,0.454145288,0.096664478,11.83189291,1
3494.605964,0.010164606,1729.822413,0.80160479,0.475067773,7.871865841,0.475067773,0.100819672,11.7197157,1
2623.714367,0.007859687,1423.719247,0.786585911,0.436680678,8.321664837,0.436680678,0.088654875,10.69441251,1
3037.706426,0.009347735,1663.418935,0.785071416,0.461146074,7.943862012,0.461146074,0.096683686,11.8492653,1
3051.17977,0.00697577,1304.734797,0.823855331,0.478951925,8.316191462,0.478951925,0.083521078,9.820558277,1
3057.56531,0.010740406,1610.465719,0.791547558,0.455895549,7.852192958,0.455895549,0.10363593,11.58409984,1
2752.471271,0.010242543,1187.058612,0.822636227,0.453767046,8.093913371,0.453767046,0.101205451,9.441689698,1
2586.269795,0.008733345,1463.625044,0.779464179,0.454911273,8.141587167,0.454911273,0.093452365,10.53726665,1
2612.362218,0.009407426,1485.241762,0.778674939,0.469859636,8.050302619,0.469859636,0.096991884,11.13688991,1
2210.782583,0.006133912,1193.156392,0.787496535,0.505586203,8.30400915,0.505586203,0.078319294,9.088661334,1
1473.880205,0.005944614,970.6239146,0.752290206,0.505934738,8.706450796,0.505934738,0.077101324,7.823530117,1
3022.764236,0.007787528,1520.637483,0.799032592,0.48636063,8.120136843,0.48636063,0.088246971,10.76892105,1
2933.680424,0.010962906,1450.853134,0.80174775,0.487126281,7.63697379,0.487126281,0.104703896,11.14745487,1
2646.564863,0.009680713,1427.685959,0.787574524,0.481729792,7.784856141,0.481729792,0.098390616,10.46995357,1
3083.412012,0.009061432,1781.140139,0.775900693,0.44211887,8.100177017,0.44211887,0.095191554,12.66500212,1
1987.643814,0.00599986,717.3755489,0.847135348,0.542319603,8.479443687,0.542319603,0.07745876,6.029026411,1
2617.004618,0.011589901,1397.765923,0.789232597,0.470403415,7.640233171,0.470403415,0.107656401,10.36771698,1
3571.345639,0.012268376,1238.87457,0.852239683,0.493806974,7.508685178,0.493806974,0.1107627,9.437840266,1
2791.107703,0.010289487,1809.724534,0.755177499,0.431676768,8.033831391,0.431676768,0.101437111,12.73052893,1
1762.109398,0.006826261,1038.723478,0.772360672,0.545380086,8.208494813,0.545380086,0.082621191,7.54697982,1
2501.644918,0.008399127,1278.368358,0.796492041,0.470738792,8.140917781,0.470738792,0.091646753,9.806062572,1
1586.004616,0.005667449,741.6029708,0.810509658,0.486980641,8.828052193,0.486980641,0.075282459,6.721479576,1
2492.877079,0.007462142,1346.875562,0.787313816,0.439345696,8.448571801,0.439345696,0.086383693,10.08194141,1
3118.168506,0.010913751,1518.310879,0.804207641,0.504529949,7.797501942,0.504529949,0.104468901,11.45381178,1
2941.785176,0.006837511,1324.490291,0.816248854,0.457038635,8.548845124,0.457038635,0.082689243,10.50489359,1
2979.329574,0.010554564,1467.630986,0.802376471,0.416312642,7.889548936,0.416312642,0.102735409,11.38377951,1
3237.601963,0.011676406,1632.372147,0.798661861,0.45681881,7.707070315,0.45681881,0.10805742,12.3082933,1
2804.5967,0.010044644,1674.563692,0.770096917,0.436617605,7.907490391,0.436617605,0.100222969,11.96495702,1
2784.412201,0.008423721,1183.619371,0.82471312,0.496715929,8.074161341,0.496715929,0.09178083,9.287880025,1
2761.866245,0.008991422,1680.966165,0.766685732,0.464880673,8.012437717,0.464880673,0.094823107,11.94487773,1
3034.366843,0.011715317,1195.902782,0.835393196,0.493021926,7.784186454,0.493021926,0.108237318,9.094129706,1
2848.620452,0.008208656,1435.150618,0.798788745,0.433637283,8.1338602,0.433637283,0.090601635,10.60945194,1
1700.143904,0.009732209,705.1564882,0.828240081,0.519152775,8.034370194,0.519152775,0.098651957,6.351490924,1
2620.971262,0.007112512,1243.443647,0.808280779,0.48152031,8.159029418,0.48152031,0.084335711,9.241216258,1
3897.969386,0.017509958,1500.521784,0.838600286,0.453102957,7.163915261,0.453102957,0.132325197,11.61244636,1
3161.20063,0.009649982,1570.351744,0.801038977,0.44518126,7.888280308,0.44518126,0.098234323,11.45173709,1
2253.724318,0.008242263,1237.312799,0.784618996,0.494823004,8.12301613,0.494823004,0.090786909,9.013889554,1
2319.395197,0.007680923,1287.73281,0.782918728,0.50821092,8.198129569,0.50821092,0.087640875,9.178179199,1
2975.887112,0.012573831,1526.286059,0.795916905,0.494692036,7.514983434,0.494692036,0.112133096,10.9584092,1
2858.590169,0.006363556,1315.940961,0.812893759,0.465205907,8.414811829,0.465205907,0.0797719,10.00251956,1
2922.809991,0.007693462,1557.67518,0.789631216,0.462035025,8.261024711,0.462035025,0.087712384,11.48535145,1
2484.358121,0.007729965,1322.332699,0.789809983,0.492830009,8.164747124,0.492830009,0.08792022,9.858570174,1
2710.705693,0.008609806,1559.930975,0.776568498,0.446830534,8.323642336,0.446830534,0.092789043,11.50847787,1
1495.990011,0.006315089,878.4701639,0.77303176,0.532495779,8.667474864,0.532495779,0.079467534,7.409363848,1
2347.351357,0.006730369,1293.270401,0.784085897,0.486190855,8.559630608,0.486190855,0.082038825,9.779537503,1
2486.00489,0.008408089,1450.977551,0.774096411,0.458556451,7.983109933,0.458556451,0.091695631,10.69125468,1
2383.106599,0.00904042,1352.64398,0.778939365,0.481014611,8.146146408,0.481014611,0.095081124,10.17442249,1
2601.759685,0.008795439,1374.280442,0.791073743,0.497619306,7.861391344,0.497619306,0.093784002,10.13898933,1
2457.320549,0.009110825,1259.693108,0.795990264,0.442150705,8.341272421,0.442150705,0.095450643,9.929372581,1
3005.512118,0.009886189,1498.388026,0.800469613,0.445044831,8.217065364,0.445044831,0.099429315,11.21081716,1
3764.793349,0.012636078,1474.235281,0.836267057,0.453024469,7.583705843,0.453024469,0.112410311,10.45854044,1
3136.106824,0.012692735,1129.267564,0.847428403,0.478028209,7.693879001,0.478028209,0.112662041,8.922641455,1
2932.121538,0.008336079,1594.152103,0.786280857,0.447796192,8.20268645,0.447796192,0.091302131,11.80169139,1
3496.931982,0.013300069,1138.936681,0.860046109,0.512994105,7.444314983,0.512994105,0.115325923,8.68258692,1
2646.452399,0.007839763,1278.612974,0.805431943,0.464374712,8.489637478,0.464374712,0.088542434,9.766010995,1
1599.993088,0.004743915,701.9276854,0.820110733,0.495706102,9.011861088,0.495706102,0.068876082,6.613566598,1
3252.054591,0.011964914,1114.284547,0.853740027,0.493583464,7.497369721,0.493583464,0.109384249,8.564411191,1
3538.869215,0.00928999,1717.42807,0.804731772,0.421995969,7.928831869,0.421995969,0.096384593,11.90859847,1
3080.425156,0.008408419,1572.765871,0.796633077,0.456184268,8.167551209,0.456184268,0.091697432,11.88879347,1
2860.650304,0.009854008,1666.122583,0.774478046,0.46282054,8.033765457,0.46282054,0.099267355,11.83010994,1
2847.855158,0.008143687,1668.884119,0.773392456,0.445070099,8.222041822,0.445070099,0.090242378,12.04503951,1
2408.567244,0.008350905,1161.669227,0.805703984,0.517569304,8.254406765,0.517569304,0.091383286,9.245766756,1
2515.414743,0.009843641,1094.43233,0.821366667,0.478087971,8.06783704,0.478087971,0.099215124,8.613029322,1
2155.665121,0.007596786,910.8317402,0.825608586,0.429724302,8.841551215,0.429724302,0.087159543,8.200151918,1
2604.712711,0.008342801,912.8185953,0.850919537,0.460969324,8.712369312,0.460969324,0.091338934,8.118183281,1
2106.787033,0.008879162,1188.537378,0.779988113,0.497256769,8.099396257,0.497256769,0.094229304,9.217675235,1
1804.690338,0.00530661,745.0146722,0.828909646,0.520768814,8.51291936,0.520768814,0.072846484,6.08733589,1
1991.660352,0.006894813,1144.728127,0.776780877,0.523445396,8.389029353,0.523445396,0.083035011,8.486354755,1
2134.816041,0.008252073,1093.768963,0.796082906,0.50801853,8.144478008,0.50801853,0.090840919,8.263509023,1
2669.11335,0.009399744,1631.162413,0.765955387,0.461617268,7.775384589,0.461617268,0.096952278,11.27773772,1
2509.996435,0.009653966,1542.568215,0.764945481,0.478699524,7.803146667,0.478699524,0.098254596,10.68360327,1
2776.482238,0.010319456,1564.492765,0.780196296,0.499405213,7.733431281,0.499405213,0.101584721,10.78285537,1
2546.685983,0.010797735,1277.682804,0.799493496,0.529432596,7.837647713,0.529432596,0.103912149,9.258596116,1
2282.601761,0.007213667,1135.3999,0.800850112,0.483927286,8.355268205,0.483927286,0.084933311,8.525948384,1
3256.75028,0.008456791,1735.250994,0.789635032,0.462842141,8.155068754,0.462842141,0.09196081,12.56622095,1
2788.344476,0.012524466,1359.249841,0.804037065,0.48005581,7.389612753,0.48005581,0.111912758,9.746048301,1
2901.462415,0.011033269,1046.145298,0.847281309,0.517829066,7.493412042,0.517829066,0.105039371,7.616847794,1
1790.818611,0.006760966,1010.825879,0.779894915,0.503081095,8.512437594,0.503081095,0.082225095,8.313884075,1
2587.941876,0.009588218,1559.498284,0.768466305,0.450792924,7.750940843,0.450792924,0.097919447,11.29854657,1
2483.011314,0.010077896,1060.21044,0.824098137,0.524377656,7.911579172,0.524377656,0.100388726,8.186285389,1
2074.872147,0.007617027,1202.105698,0.775387765,0.463342406,8.559233651,0.463342406,0.08727558,9.085932537,1
2469.936467,0.009094606,1371.436193,0.78272823,0.456965336,7.939262334,0.456965336,0.095365645,10.17687638,1
2646.083403,0.010700039,1413.687071,0.789207586,0.489015878,7.793648966,0.489015878,0.103440991,11.03597069,1
2954.254594,0.009505739,1731.242458,0.77344083,0.452009153,8.026511699,0.452009153,0.097497377,12.33525498,1
3000.815761,0.011185768,1339.030703,0.817588122,0.487407277,7.937000081,0.487407277,0.105762792,10.27801981,1
3529.239,0.013540016,1327.176788,0.841743005,0.465578004,7.548864096,0.465578004,0.116361575,10.22825331,1
2235.970209,0.008625282,1246.268666,0.782060287,0.468691366,8.177954032,0.468691366,0.092872397,9.203410861,1
3296.560493,0.010351513,1719.503839,0.793151568,0.454758351,7.698943526,0.454758351,0.101742385,11.57404397,1
