Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,Class
4226,1,0,0,15,519,9,8446,1
4229,0,0,0,39,46,0,12586,1
4951,2,0,0,1,238,0,10175,1
5472,0,0,0,0,584,0,12404,1
3106,28,0,0,0,435,0,10709,1
3993,0,0,0,0,59,0,10445,1
7179,0,0,0,0,575,0,18656,1
2965,1,0,0,57,664,0,9502,1
4003,3,0,7,99,115,0,12283,1
3948,23,0,0,131,827,1,13104,1
2467,10,0,0,0,204,0,9527,1
5064,20,3,0,1,50,2,12150,1
10681,3,0,0,5,33,5,15308,1
3248,0,0,0,162,524,0,11814,1
3271,7,0,0,2,431,0,9505,1
11148,0,0,0,0,536,0,13907,1
3963,0,0,0,0,134,0,10799,1
6042,0,0,0,0,294,1,9711,1
2932,0,0,0,15,413,0,10528,1
3606,0,0,0,0,457,0,9153,1
3976,11,0,0,11,40,0,12418,1
4515,0,0,0,30,59,0,15524,1
3427,0,0,0,6,630,0,12030,1
6099,0,0,0,0,75,0,12418,1
6543,0,0,0,0,0,0,6973,1
3015,0,0,0,0,36,0,5689,1
6441,0,0,0,0,0,0,10849,1
2898,0,0,0,0,0,0,9964,1
8523,0,0,0,0,117,0,14713,1
12510,0,0,0,0,0,0,12382,1
14895,0,0,0,0,0,0,18139,1
10596,0,0,0,0,196,0,14808,1
8313,0,0,0,0,99,0,10828,1
7452,0,0,0,0,190,0,14652,1
12588,0,1,0,1,46,0,22714,1
7033,12,0,0,0,110,0,16081,1
11223,0,0,0,0,126,0,14461,1
9666,0,0,0,0,104,0,16574,1
5490,0,0,0,0,137,0,11237,1
5824,6,0,0,1,153,0,11288,1
11907,0,0,0,0,233,0,20174,1
5576,23,0,0,43,1176,3,14060,1
3420,0,0,0,0,0,0,8380,1
6163,2,0,0,3,20,3,13937,1
7020,0,0,0,0,232,0,16428,1
6078,0,0,0,0,187,0,10245,1
5211,0,0,0,0,516,0,12865,1
12810,0,0,0,0,195,0,16891,1
5703,2,0,0,13,318,0,11617,1
7145,8,0,0,32,93,0,16438,1
5751,0,0,0,0,207,0,14986,1
3984,0,0,0,0,142,0,10506,1
4689,0,0,0,0,192,0,11983,1
3678,1,0,0,0,376,0,10043,1
5508,0,0,0,37,184,0,17906,1
6990,0,0,0,0,560,0,13532,1
3640,0,0,0,12,390,0,10563,1
4263,0,0,0,0,472,0,10251,1
5827,0,0,0,16,191,1,9950,1
5505,0,0,0,1,396,2,10588,1
2796,0,0,0,0,350,0,8081,1
6736,20,0,0,0,90,0,13282,1
5413,1,0,0,1,318,0,14857,1
6200,0,0,0,16,549,0,14587,1
5811,0,0,0,0,180,0,13639,1
5250,0,0,0,0,329,0,12401,1
8358,0,0,0,0,78,0,13858,1
17043,0,0,0,0,111,0,14449,1
12894,0,0,0,0,135,0,19171,1
15969,0,0,0,0,175,0,23313,1
6940,0,0,0,0,197,0,16543,1
5084,24,0,0,0,84,0,14129,1
5515,0,0,0,77,95,0,15257,1
6369,0,0,0,0,0,0,11311,1
5058,0,0,0,35,130,0,13681,1
6690,21,0,0,5,283,0,16681,1
6588,0,0,0,0,0,0,11482,1
5564,9,0,0,1,50,2,9360,1
5846,25,0,0,0,52,0,13707,1
6603,24,0,0,0,87,0,14302,1
3939,0,2,0,0,0,4,10687,1
4203,0,0,0,78,119,0,13253,1
5378,6,0,0,0,231,0,14795,1
4106,16,0,0,0,15,0,11239,1
4877,26,0,0,0,59,0,11713,1
4490,5,0,0,9,94,0,13436,1
4678,0,0,0,24,102,0,12876,1
3488,45,0,0,58,186,0,12208,1
5655,0,0,0,16,140,1,12222,1
5718,0,0,0,0,148,0,12204,1
8031,0,0,0,4,207,0,10935,1
8064,5,1,0,40,220,6,16730,1
5323,5,0,0,4,380,0,16156,1
6664,0,1,0,41,191,0,15343,1
6133,8,0,0,5,257,0,15276,1
5093,1,0,0,60,106,0,16203,1
4302,2,0,0,3,303,0,11519,1
6264,0,0,0,0,176,0,12020,1
7332,5,0,0,3,292,9,17950,1
5282,17,0,0,0,71,0,13915,1
5418,14,0,0,32,258,0,14433,1
11265,0,0,0,0,165,0,16828,1
12194,0,0,0,3,31,0,15772,1
10392,0,0,0,0,259,0,17586,1
6630,4,0,0,16,102,0,15578,1
5964,0,0,0,0,22,0,14604,1
8580,0,0,0,6,118,0,14172,1
7045,15,0,0,4,104,0,16992,1
8316,0,0,0,0,131,0,11639,1
5770,0,0,0,59,74,0,15041,1
8004,0,0,0,0,181,0,16320,1
8058,0,0,0,0,18,0,16492,1
3957,4,0,0,45,94,0,12356,1
6481,5,0,0,0,17,0,14849,1
6371,14,0,0,4,57,2,14088,1
7459,6,0,0,0,136,0,16397,1
5122,33,0,0,0,158,0,15223,1
6613,15,1,0,7,112,3,17427,1
9558,0,0,0,0,198,6,19597,1
3462,39,0,0,2,88,4,11745,1
6228,0,0,0,1,1,2,9135,1
5292,0,0,0,0,232,0,8319,1
6203,2,0,0,4,638,0,13308,1
4449,0,0,0,0,205,0,8208,1
4591,2,0,0,51,88,1,12131,1
11334,0,0,0,0,166,0,13149,1
9333,0,0,0,0,102,0,12025,1
5215,16,0,0,29,201,0,14559,1
5490,0,0,0,1,297,0,10260,1
1566,0,0,0,0,193,0,2913,1
4476,0,0,0,16,206,0,11812,1
4446,0,0,0,0,68,0,11390,1
3798,0,0,0,17,177,0,11738,1
3348,0,0,0,3,3,1,9180,1
2287,3,0,0,75,90,1,8699,1
3726,0,0,0,0,148,0,9006,1
7920,0,0,0,0,103,0,11262,1
3954,0,0,0,56,107,2,13426,1
3411,12,0,0,0,225,0,9232,1
3525,1,0,0,88,210,0,12224,1
3149,0,0,0,46,90,2,9485,1
2916,0,0,0,26,152,1,7805,1
5898,1,0,0,30,151,0,19484,1
6384,0,0,0,0,223,0,16668,1
2937,0,0,0,0,123,0,8812,1
2655,0,0,0,0,178,0,6285,1
2714,1,0,0,17,518,0,7950,1
2821,3,0,0,59,67,0,8850,1
3182,0,0,0,16,133,0,7896,1
5535,1,0,0,0,51,0,16653,1
4061,4,0,0,191,525,0,10205,1
2000,0,0,0,31,49,0,8166,1
6879,0,0,0,2,211,0,14776,1
3447,0,0,0,135,101,4,9829,1
5085,0,0,0,0,0,0,11590,1
3351,0,0,0,0,230,0,8927,1
6168,25,0,0,0,433,0,16175,1
6945,0,0,0,0,228,0,20347,1
7944,0,0,0,0,168,0,14653,1
4940,9,0,0,0,313,0,13624,1
6351,18,0,0,0,34,0,15945,1
5925,0,0,0,15,788,0,14624,1
5412,0,0,0,0,336,0,13429,1
4878,0,0,0,0,138,0,11113,1
7542,0,0,0,0,59,0,12971,1
5610,0,0,0,0,0,0,9766,1
4653,0,0,0,0,508,0,12519,1
4482,16,0,0,1,94,0,15145,1
5319,0,0,0,0,204,0,10225,1
2409,0,0,0,0,0,0,5791,1
3024,0,0,0,0,285,0,9880,1
4307,4,0,0,0,184,0,10002,1
4643,2,0,0,35,492,9,13279,1
3994,8,0,0,6,78,0,12244,1
4120,4,0,0,0,411,0,9743,1
4224,0,0,0,0,156,0,12130,1
6335,2,0,1,13,80,0,17141,1
3802,3,0,0,1,257,0,8799,1
4068,0,0,0,0,0,10,12414,1
6850,0,0,0,5,227,0,9047,1
5134,7,0,0,0,53,0,13710,1
7812,0,0,0,40,166,0,22862,1
4271,3,1,0,11,138,2,11703,1
7365,0,0,0,0,161,0,16190,1
6489,0,0,0,0,243,0,15988,1
4107,0,0,0,0,84,0,8353,1
4420,2,0,0,0,33,0,14179,1
5446,3,0,0,0,331,0,15680,1
4505,0,0,0,0,0,2,10869,1
5574,2,0,0,0,166,0,14341,1
3861,15,0,0,0,16,1,11801,1
3372,0,0,0,0,239,0,8579,1
6564,0,0,0,0,100,0,11568,1
4482,5,0,0,40,219,0,14992,1
13134,1,0,0,0,243,0,21555,1
3525,0,0,0,0,227,0,12758,1
5043,0,0,0,0,101,0,15428,1
3582,0,0,0,0,229,0,11556,1
3606,17,0,0,0,296,0,9651,1
4429,10,0,0,5,74,8,16463,1
6150,5,0,0,1,318,2,17648,1
6186,0,0,0,0,345,0,13207,1
6486,0,0,0,3,204,0,15784,1
4203,0,0,0,19,334,0,12554,1
4559,0,0,0,10,310,0,10869,1
9774,0,0,0,0,100,0,17457,1
4722,54,0,0,1,106,0,14429,1
4281,0,0,0,0,513,0,10954,1
4540,0,0,0,8,23,2,11598,1
4599,0,0,0,0,318,0,9181,1
7749,0,0,0,1,381,0,14109,1
3381,0,0,0,9,473,0,6101,1
4729,52,0,0,0,128,0,13941,1
4428,5,0,0,28,140,0,12671,1
4611,2,0,0,20,180,0,12867,1
7029,0,0,0,0,202,0,15117,1
4379,52,0,0,0,104,2,14349,1
5888,9,0,0,70,567,0,14926,1
7927,0,0,0,4,249,0,11975,1
7194,0,0,0,0,534,0,11269,1
3504,0,0,0,10,456,0,11724,1
3900,70,0,0,0,174,0,11088,1
5712,0,0,0,0,520,0,9462,1
4115,1,0,0,8,534,1,11434,1
2723,27,0,0,0,55,0,8422,1
3902,1,0,0,14,97,0,10210,1
4105,18,0,0,62,230,0,14072,1
5709,0,0,0,2,302,1,14558,1
3428,20,0,0,0,176,0,8920,1
3934,1,0,0,0,130,0,8815,1
2979,0,0,0,50,187,0,8338,1
3280,0,0,0,68,44,0,11612,1
5537,0,1,0,8,261,0,13079,1
4097,0,0,0,67,51,0,11125,1
3042,36,0,0,0,198,0,9604,1
4299,0,0,0,0,268,0,11181,1
3686,0,0,0,39,78,0,8225,1
4648,0,0,0,31,61,5,12011,1
4371,33,0,0,1,279,0,13803,1
3576,0,0,0,42,119,0,9263,1
4926,1,0,0,7,28,0,10378,1
3434,7,0,0,6,108,3,14050,1
4296,0,0,0,1,147,0,11034,1
3871,8,0,0,0,14,0,9950,1
3263,3,0,0,163,131,0,12488,1
6020,0,0,0,5,189,0,12282,1
5395,10,0,0,0,138,0,13634,1
6262,14,0,0,5,240,0,14015,1
13158,0,0,0,0,109,0,10806,1
6441,3,0,0,0,176,0,11288,1
5745,0,0,0,0,208,0,12534,1
9318,0,0,0,2,87,0,12035,1
6447,0,0,0,0,339,0,15454,1
6225,0,0,0,0,235,1,13622,1
5463,0,0,0,0,49,1,8402,1
3133,44,0,0,0,106,0,9942,1
3870,48,0,0,0,65,0,10658,1
10074,0,0,0,0,133,0,9948,1
5946,0,0,0,0,0,4,11958,1
18777,0,0,0,0,162,0,24244,1
6430,42,0,0,0,38,0,16726,1
11589,0,0,0,0,104,0,20507,1
5787,34,0,0,0,464,0,16435,1
15378,0,0,0,0,110,0,20678,1
10686,0,0,0,0,142,0,17292,1
23883,0,0,0,0,49,0,28068,1
11202,0,0,0,0,134,0,19280,1
25023,0,0,0,0,116,0,32201,1
16518,0,0,0,1,184,0,29681,1
19020,5,0,0,1,104,0,27620,1
21735,0,0,0,0,0,0,16537,1
4974,3,0,0,25,129,0,10962,1
5578,0,0,0,19,112,0,14419,1
22143,0,0,0,0,318,0,26491,1
10168,0,0,0,43,184,0,25765,1
14490,0,0,0,0,212,0,16757,1
9519,0,0,0,0,82,0,8307,1
18933,0,0,0,0,131,0,24902,1
14952,0,0,0,0,157,0,18171,1
18921,0,0,0,0,142,0,28623,1
17907,0,0,0,0,141,0,15856,1
66579,0,0,0,0,46,0,28470,1
5033,1,0,0,0,4,0,6189,1
3900,0,0,0,0,0,0,8290,1
8870,0,0,0,0,167,11,17830,1
6519,19,0,0,0,121,0,12626,1
3471,2,0,0,0,167,0,9504,1
4719,0,0,0,0,263,0,11510,1
8865,0,0,0,0,197,0,13016,1
5282,24,0,0,0,139,0,14851,1
4188,2,0,0,0,162,0,8183,1
8385,0,0,0,0,202,0,9321,1
8322,0,0,0,0,154,0,10011,1
3953,47,0,0,0,100,0,11648,1
7486,1,0,0,44,93,0,14706,1
5936,126,0,0,0,143,0,13107,1
4024,0,0,0,56,59,0,13769,1
3378,0,0,0,0,60,0,8752,1
6393,14,0,0,0,54,0,12860,1
5124,7,0,0,52,187,0,13915,1
4544,0,0,0,5,80,0,10666,1
5487,0,0,0,21,34,0,12945,1
6288,3,0,0,4,86,0,16420,1
7024,1,0,0,15,98,0,14214,1
6850,0,0,0,4,227,0,15087,1
4620,0,0,0,0,0,16,15954,1
4505,9,0,0,42,122,0,14952,1
5529,14,0,0,10,281,0,14321,1
4065,35,0,0,0,50,0,11082,1
4269,40,0,0,0,57,0,12534,1
9855,0,0,0,0,112,0,12660,1
5943,0,0,0,25,98,0,11224,1
5715,1,0,0,0,118,5,11814,1
4927,16,0,0,4,106,0,11811,1
4461,0,0,0,0,2,0,9707,1
4655,1,0,0,28,173,0,13630,1
6453,1,0,0,1,401,0,16398,1
4117,2,0,0,40,278,0,7591,1
3394,61,0,0,0,113,0,9984,1
3631,19,0,0,16,138,0,11572,1
6904,0,0,0,12,109,0,12695,1
4413,2,0,0,33,110,0,12732,1
5763,7,0,0,36,204,0,12894,1
5061,3,0,0,24,164,0,12428,1
4150,10,0,0,24,130,0,17146,1
4245,3,0,0,0,128,0,10610,1
5091,0,0,0,49,109,0,14435,1
3630,2,0,0,0,189,0,9080,1
6370,1,0,0,9,220,0,16654,1
4836,1,0,0,3,161,0,12607,1
4936,28,0,0,0,84,0,13838,1
9417,7,0,0,12,3034,3,8807,1
4495,15,0,0,69,226,4,16216,1
5588,11,0,0,0,180,0,13779,1
4488,9,0,0,9,363,1,14688,1
11010,0,0,0,0,47,0,14915,1
6603,1,0,0,9,167,0,15514,1
4797,2,0,0,0,8,0,11703,1
3682,26,0,0,1,129,0,11112,1
6195,1,0,0,12,422,3,13306,1
4222,41,0,0,0,200,1,15946,1
7254,11,0,0,8,137,0,19540,1
6774,5,0,0,4,389,0,19238,1
8422,1,0,0,3,88,8,18890,1
5754,0,0,0,0,0,0,8524,1
5698,55,0,0,2,514,2,14718,1
7719,0,0,0,0,30,0,13657,1
6175,36,0,0,0,104,0,13423,1
10147,1,0,0,2,179,4,18231,1
5028,1,0,0,4,154,0,14098,1
5230,36,0,0,0,96,0,12327,1
5895,12,0,0,11,306,0,13940,1
4120,9,0,0,11,159,0,11449,1
4470,19,0,0,0,74,0,9997,1
8682,0,0,0,0,22,0,5712,1
3967,12,0,0,0,176,0,11575,1
6006,0,0,0,0,94,0,13584,1
4227,0,0,0,0,399,0,10108,1
6685,6,0,0,0,198,0,11997,1
8947,1,0,0,23,87,3,17979,1
6239,6,0,0,6,110,0,13377,1
6283,3,0,0,16,320,1,14321,1
7270,4,0,0,4,126,0,15361,1
9033,0,0,0,0,0,1,8331,1
7242,0,0,0,0,191,0,14897,1
9714,0,0,0,0,106,0,16968,1
5976,0,0,0,0,235,0,14805,1
5349,5,0,0,20,437,0,13039,1
3647,3,0,0,3,291,2,12147,1
5808,6,0,0,0,196,0,12714,1
5091,22,0,0,4,129,0,14594,1
5397,0,0,0,0,210,0,15853,1
6608,3,0,0,46,194,0,14609,1
10078,39,0,0,1,239,0,23418,1
4845,10,0,0,0,170,0,10315,1
4876,9,0,0,14,99,0,17794,1
5470,0,0,0,43,209,0,15294,1
15081,0,0,0,0,0,0,15019,1
6386,34,0,0,0,103,0,14049,1
4515,1,0,0,22,156,0,12914,1
3907,0,0,0,33,219,0,9765,1
10172,4,0,0,16,75,0,23181,1
5564,28,0,0,4,102,0,12762,1
4583,54,0,0,0,49,0,13384,1
6256,8,0,0,64,293,0,15619,1
6738,3,0,0,0,387,0,16870,1
4527,28,0,0,0,210,0,15174,1
4781,21,0,0,0,162,0,12272,1
3633,4,0,0,0,68,0,10573,1
4170,0,0,0,0,215,0,10349,1
6352,22,0,0,18,178,0,23512,1
5562,7,0,0,0,234,0,13437,1
5737,50,0,0,0,82,0,15591,1
6841,1,0,0,15,143,0,18120,1
6933,0,0,0,0,159,0,11704,1
5186,1,0,0,22,168,0,14787,1
3930,0,0,0,0,196,0,7029,1
6621,0,0,0,0,180,0,14143,1
5859,0,0,0,0,16,0,13029,1
3237,0,0,0,0,307,0,8256,1
6775,18,0,0,0,200,0,17575,1
5981,11,0,0,0,189,0,12411,1
6860,0,0,0,0,99,6,12665,1
5091,0,0,0,0,165,0,12034,1
3777,0,0,0,1,73,6,14123,1
5349,95,0,0,2,40,5,12117,1
6345,0,0,0,33,139,0,16275,1
4932,2,0,0,19,41,2,12684,1
7014,3,0,0,0,32,0,14819,1
5294,30,0,0,1,15,0,16528,1
4767,0,0,0,5,22,3,13690,1
5700,42,0,0,0,141,0,16411,1
4955,0,0,0,1,167,0,12485,1
5146,0,0,0,29,70,0,11865,1
5865,0,0,0,0,171,0,13648,1
7027,1,0,0,0,8,0,12249,1
7046,7,0,0,1,187,0,16691,1
6667,19,0,0,72,202,0,15517,1
4872,0,0,0,0,202,0,15054,1
4110,10,0,0,2,103,0,12675,1
7930,3,0,0,0,141,0,16056,1
6309,0,0,0,0,180,0,15805,1
8763,0,0,0,0,10,0,18639,1
5922,0,0,0,0,315,0,18865,1
6615,0,0,0,2,100,0,16048,1
10406,0,0,0,3,63,0,20987,1
3936,0,0,0,0,0,0,11632,1
4890,0,0,0,0,0,0,12718,1
8586,0,0,0,0,199,0,13545,1
4704,0,0,0,0,147,0,13219,1
4015,12,0,0,1,49,0,12823,1
3997,13,0,0,10,171,0,11149,1
5350,0,0,0,9,1237,0,12308,1
7177,11,0,0,23,174,0,19184,1
5999,184,0,0,0,86,0,12191,1
5139,0,0,0,61,194,0,16012,1
6125,3,0,0,2,238,0,14114,1
4765,7,0,0,5,139,0,9008,1
3157,0,0,0,4,291,4,7444,1
5001,0,0,0,0,128,0,11111,1
6012,0,0,0,27,119,0,13019,1
7219,0,0,0,30,224,0,14605,1
4461,0,0,0,0,255,0,8836,1
4770,0,0,0,0,332,0,14132,1
4542,10,0,0,0,100,0,11588,1
5142,0,0,0,0,406,0,12060,1
4180,0,0,0,47,200,0,12029,1
4198,26,0,0,54,41,1,14032,1
4642,20,0,0,0,117,0,13309,1
4805,9,0,0,0,33,0,13187,1
2950,54,0,0,5,119,9,10433,1
7620,5,0,0,0,87,0,10748,1
6443,10,0,0,3,167,0,14321,1
5910,2,0,0,0,165,0,14513,1
3637,7,0,0,4,186,4,11112,1
4878,0,0,0,0,379,0,13269,1
4326,11,0,0,1,157,0,12795,1
5084,51,0,0,0,88,0,13264,1
4396,4,0,0,35,66,0,12789,1
4751,47,0,0,0,49,0,13241,1
4420,8,0,0,8,89,0,10842,1
5485,41,0,0,0,141,0,14053,1
6383,3,0,0,31,192,0,15739,1
3744,53,0,0,0,65,0,10062,1
3629,9,0,0,7,142,1,10817,1
5094,10,0,0,0,119,0,12430,1
5717,9,0,0,4,112,0,15600,1
3378,0,0,0,0,1386,12,5224,1
4994,13,0,0,1,116,0,13780,1
4272,40,0,0,0,106,0,10223,1
3476,4,0,0,20,85,0,10675,1
2706,7,0,0,0,186,0,7383,1
4356,17,0,0,0,127,0,12682,1
6679,4,0,0,16,115,0,18288,1
4788,10,0,0,0,110,0,10840,1
2741,98,0,0,0,317,0,8290,1
4071,14,0,0,3,82,0,11206,1
5149,122,0,0,0,141,0,13492,1
3822,0,0,0,0,67,0,13719,1
4883,6,0,0,10,689,0,14495,1
4284,0,0,0,63,177,0,14788,1
11411,10,0,0,2,178,1,21813,1
7090,21,0,0,23,863,0,18065,1
5759,3,0,0,41,228,0,15375,1
11637,0,0,0,0,200,0,17885,1
5304,1,0,0,0,539,0,13441,1
7572,2,0,0,0,376,0,15958,1
5679,7,0,0,47,171,0,17776,1
5973,48,0,0,0,206,0,16973,1
4238,3,0,0,10,238,1,15230,1
4960,12,0,0,23,257,0,16154,1
5202,13,0,0,10,122,0,15189,1
4821,0,0,0,0,90,0,17890,1
4994,5,0,0,41,313,0,13143,1
4086,2,0,0,3,201,0,12944,1
5461,4,0,0,80,186,0,17034,1
4468,3,0,0,20,89,0,12710,1
2945,38,0,0,3,185,0,9019,1
7935,1,0,0,3,85,0,13880,1
4005,22,0,0,2,155,0,11156,1
5086,2,0,0,2,194,2,11614,1
4413,0,0,0,0,0,0,11635,1
4380,1,0,0,67,154,0,12289,1
4734,3,0,0,0,5,8,13320,1
5316,8,0,0,21,741,0,12800,1
4719,7,0,0,4,54,0,11972,1
7199,10,0,0,2,138,13,13663,1
3970,12,0,0,0,181,0,14741,1
6270,4,0,0,2,115,0,11865,1
5346,54,0,0,0,163,0,11619,1
3803,46,0,0,69,334,0,9672,1
3899,2,0,0,40,123,0,10214,1
4416,0,0,0,30,145,0,10143,1
5082,0,0,0,0,0,1,10665,1
5742,1,0,0,11,557,0,12593,1
4122,0,0,0,85,144,0,10653,1
6078,2,0,0,14,160,0,12743,1
5793,15,0,0,6,120,0,16360,1
4202,10,0,0,33,201,0,11284,1
4131,0,0,0,0,207,0,10267,1
5603,3,0,0,37,160,0,14769,1
3495,6,0,0,9,372,0,9184,1
5036,29,0,0,0,225,0,9954,1
3797,15,0,0,23,209,0,10234,1
2362,21,0,0,2,160,3,8952,1
4602,6,0,0,0,37,0,13626,1
3589,20,0,0,54,174,1,10767,1
4664,2,0,0,24,127,0,12083,1
4951,2,0,0,48,116,0,17675,1
3782,1,0,0,65,137,0,11709,1
4307,15,0,0,0,76,0,12112,1
5082,18,0,0,1,97,0,12836,1
4157,4,0,0,11,41,0,9357,1
3960,5,0,0,31,98,0,13994,1
5180,10,0,0,38,154,0,12652,1
4966,6,0,0,32,124,0,15897,1
4386,0,0,0,0,0,0,9892,1
5122,1,0,0,63,64,3,14059,1
3419,0,0,0,12,79,0,12610,1
3715,18,0,0,0,77,0,7690,1
3868,4,0,0,40,68,0,12530,1
4341,4,0,0,31,567,0,11516,1
4920,0,2,0,0,0,3,12347,1
6069,7,0,0,4,70,0,14386,1
5361,21,0,0,30,734,0,13094,1
3913,9,0,0,22,132,0,12017,1
2884,2,0,0,88,140,0,9094,1
3947,28,0,0,3,231,0,12283,1
4084,9,0,0,5,83,0,11549,1
5225,19,0,0,20,52,0,16126,1
7662,0,0,0,0,128,0,8666,1
7719,0,0,0,8,135,0,16778,1
5958,0,0,0,0,164,0,12338,1
1936,1,0,0,46,147,27,7216,1
13821,0,0,0,1,122,0,18907,1
7198,0,0,0,6,84,1,11435,1
4208,0,0,0,60,79,0,14140,1
5971,2,0,0,78,412,0,15885,1
6136,4,0,0,5,119,0,12196,1
5337,9,0,0,23,133,0,12958,1
4092,1,0,0,28,148,11,11624,1
2564,17,0,0,58,1133,1,7601,1
5812,50,0,0,0,160,0,15420,1
4017,20,0,0,61,221,0,11048,1
3983,3,1,0,13,19,0,11276,1
7876,5,0,0,6,118,0,18564,1
3858,23,0,0,53,428,7,10236,1
4513,0,0,0,29,61,0,11799,1
8541,0,0,0,0,130,0,13407,1
5598,0,0,0,0,0,0,11638,1
5640,22,0,0,6,179,0,13039,1
5424,5,0,0,14,107,0,15910,1
8109,0,0,0,0,242,0,8159,1
9347,3,0,0,9,216,3,16502,1
5235,0,0,0,0,452,0,12800,1
6330,0,0,0,0,200,0,12560,1
3501,7,0,0,13,125,0,11358,1
4704,0,0,0,0,1032,0,12679,1
7680,0,0,0,0,201,0,18019,1
7506,0,0,0,0,180,0,13504,1
6948,0,0,0,0,131,0,16121,1
7018,4,0,0,1,94,0,12966,1
3905,9,0,0,9,298,0,10675,1
2254,6,0,0,2,127,0,7020,1
8283,0,0,0,0,116,0,12482,1
4598,1,0,0,13,105,0,12648,1
6717,0,0,0,0,212,0,14027,1
5694,14,0,0,0,136,0,12508,1
4335,0,0,0,0,138,0,10423,1
6202,30,0,0,0,33,0,15141,1
6609,0,0,0,0,307,0,13239,1
3484,20,0,0,8,53,0,12528,1
3912,3,1,0,7,299,1,6077,1
4897,32,0,0,0,109,0,14520,1
3530,33,0,0,0,68,0,11373,1
5517,0,0,0,0,0,0,14113,1
4315,29,0,0,0,51,0,11335,1
4514,16,0,0,25,237,3,10953,1
8873,10,0,0,0,54,0,14317,1
4502,1,0,0,11,126,0,15080,1
2384,9,0,0,2,118,4,10363,1
4280,24,0,0,0,114,0,10949,1
4338,0,0,0,0,159,0,13192,1
5673,0,0,0,0,0,0,12016,1
5758,7,0,0,1,33,2,9947,1
6297,0,0,0,0,112,0,10047,1
5202,2,0,0,35,127,0,16094,1
4259,11,0,0,0,28,0,10436,1
4770,0,0,0,2,170,0,10806,1
3710,5,0,0,1,123,0,10421,1
3525,10,0,0,3,132,0,12423,1
4399,3,0,0,0,188,0,10396,1
1559,11,0,0,0,179,1,6495,1
1995,21,0,0,0,41,6,8237,1
3664,21,0,0,0,56,0,10519,1
12705,0,0,0,0,54,0,14191,1
2313,0,0,0,0,224,1,8071,1
7535,13,0,0,18,276,2,15836,1
3236,21,0,0,0,59,1,9218,1
8289,0,0,0,0,174,0,12121,1
5925,0,0,0,0,330,0,13009,1
5679,7,0,0,4,470,0,13779,1
3231,0,0,0,1,115,0,8843,1
4629,0,0,0,0,0,0,11491,1
5379,0,0,0,0,247,0,12462,1
4157,9,0,0,1,22,0,9699,1
3888,0,0,0,6,141,0,13147,1
6393,0,0,0,0,120,0,10243,1
5166,7,0,0,8,91,0,16188,1
4500,0,0,0,0,561,0,10579,1
4458,11,0,0,0,100,0,11833,1
1949,3,0,0,28,171,2,7766,1
2925,1,0,0,0,380,0,8431,1
2274,5,0,0,81,265,1,7947,1
2641,0,0,0,31,153,0,8549,1
5475,0,0,0,0,195,0,10789,1
2012,57,0,0,0,327,0,6296,1
1914,0,0,0,0,211,0,4737,1
5046,12,0,0,0,41,0,11033,1
9952,0,0,0,1,149,0,18462,1
5388,0,0,0,0,137,0,9371,1
5469,0,0,0,0,180,0,10099,1
2811,13,0,0,0,80,0,6778,1
5649,0,0,0,0,194,0,9635,1
5793,0,0,0,0,151,0,11745,1
5391,0,0,0,0,119,0,12179,1
3538,18,0,0,0,130,0,10940,1
4473,18,0,0,0,100,0,11502,1
4313,10,0,0,0,19,0,9546,1
3559,23,0,0,1,100,0,9197,1
5669,4,0,0,17,85,0,13129,1
4688,2,0,0,20,148,0,11652,1
4386,17,0,0,0,157,0,10072,1
4913,2,0,0,0,308,0,10507,1
5625,0,0,0,1,121,0,11525,1
5112,0,0,0,0,74,0,10181,1
4359,0,0,0,0,94,0,8427,1
4426,3,0,0,0,282,0,9849,1
4416,2,0,0,0,179,0,10407,1
4869,0,0,0,0,44,0,9002,1
4476,0,0,0,0,116,0,10358,1
5127,11,0,0,0,97,0,12055,1
4791,17,0,0,0,290,0,10650,1
5313,2,0,0,2,72,0,14331,1
5112,1,0,0,0,100,0,12857,1
4398,1,0,0,16,125,0,13530,1
4170,42,0,0,0,64,0,13014,1
4437,2,0,0,22,190,0,12105,1
3720,0,0,0,29,76,0,11551,1
4302,1,0,0,3,113,0,11629,1
4959,0,0,0,17,111,0,15395,1
4858,18,0,0,6,98,0,12256,1
5976,0,0,0,0,50,0,16214,1
7088,6,0,0,1,79,0,14232,1
6360,0,0,0,0,93,0,12832,1
5606,9,0,0,14,145,0,13586,1
3377,0,0,0,89,89,0,11449,1
3951,1,0,0,4,14,0,12930,1
5451,0,0,0,6,9,0,16882,1
6873,0,0,0,1,46,0,13490,1
3159,0,0,0,2,214,0,11185,1
4430,0,0,0,28,32,0,13997,1
3492,0,0,0,0,197,0,12041,1
4707,0,0,0,0,201,0,11848,1
7262,14,0,0,0,13,3,17408,1
5077,0,0,0,41,95,0,15803,1
6078,0,0,0,3,74,0,12479,1
3751,0,0,0,67,45,0,12230,1
5388,0,0,0,0,31,0,12981,1
3342,0,0,0,139,188,0,11335,1
3795,0,0,0,0,250,0,12465,1
3383,1,0,2,35,127,0,11276,1
4425,0,0,0,19,321,0,12417,1
4761,0,0,0,144,364,0,9363,1
5565,0,0,0,0,127,0,9540,1
7576,0,0,0,31,387,0,16517,1
3685,3,0,0,23,130,0,10893,1
